test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,0,avg,0.057651,0.12,0.23,0.47,0.93,1.86,3.67,7.31,14.52,29.68,57.18,118.22,177.43,202.53,204.87,205.5,205.62,205.69,205.72,205.73,205.78,205.79,193.38
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,1,avg,0.057689,0.12,0.24,0.49,0.97,1.92,3.86,7.66,15.54,31.36,60.82,130.27,174.65,202.59,205.03,205.54,205.58,205.72,205.75,205.75,205.77,205.78,194.08
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,2,avg,0.060234,0.12,0.24,0.49,0.97,1.95,3.85,7.78,15.52,31.1,41.91,42.24,48.85,60.55,61.52,70.43,78.47,81.47,82.59,83.9,84.22,84.44,84.58
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,3,avg,0.059201,0.12,0.24,0.48,0.96,1.89,3.73,7.55,15.13,30.19,41.99,42.27,47.64,52.65,63.53,68.12,77.8,80.24,82.64,84.01,83.61,84.45,84.57
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,0,avg,0.058331,0.12,0.24,0.47,0.95,1.9,3.77,7.57,15.11,28.84,59.34,119.95,176.48,200.45,202.16,202.63,202.79,202.88,202.86,202.92,202.92,202.92,192.93
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,1,avg,0.060755,0.13,0.25,0.5,1.01,2.01,4.02,7.99,16.11,31.78,64.59,140.04,177.35,199.72,202.22,202.65,202.81,202.87,202.89,202.91,202.93,202.94,193.42
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,2,avg,0.058835,0.12,0.24,0.47,0.94,1.89,3.77,7.5,14.99,29.97,41.97,42.24,47.6,46.49,51.74,71.42,76.55,81.05,82.52,83.71,84.3,84.43,84.59
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,3,avg,0.058995,0.12,0.25,0.49,0.98,1.96,3.88,7.74,15.21,30.85,41.89,42.11,47.9,59.72,59.33,70.28,76.66,81.31,82.88,83.71,84.19,84.44,84.59
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,0,avg,0.059297,0.12,0.24,0.48,0.97,1.89,3.88,7.8,15.51,31.11,54.2,55.17,58.31,71.92,91.12,100.32,105.13,108.71,110.14,110.96,111.37,111.55,111.69
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,1,avg,0.061733,0.11,0.25,0.5,0.97,2.02,4.01,8.04,16.62,32.39,54.41,54.99,53.54,75.59,88.17,99.8,104.99,108.68,110.17,110.97,111.39,111.55,111.69
