test,mtu,qp,srvnode,cltnode,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,4,mocr4pcc04u16,mocr4pcc04u15,peak,0.059701,0.12,0.24,0.47,0.95,1.89,3.79,7.6,15.03,30.32,59.94,122.88,216.85,227.56,228.79,228.87,228.95,229.28,229.41,229.6,229.61,229.63,229.61
ib_read_bw,9000,8,mocr4pcc04u16,mocr4pcc04u15,peak,0.057416,0.12,0.23,0.47,0.93,1.86,3.7,7.44,14.79,29.59,58.79,119.88,224.44,228.44,228.35,228.08,228.9,229.22,229.39,229.49,229.52,229.51,229.59
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,peak,0.060201,0.12,0.24,0.49,0.98,1.95,3.89,7.8,15.62,31.35,62.16,126.03,227.2,226.33,227.2,228.26,228.86,229.33,229.44,229.53,229.59,229.58,229.62
ib_read_bw,9000,32,mocr4pcc04u16,mocr4pcc04u15,peak,0.058065,0.12,0.24,0.48,0.96,1.92,3.81,7.68,15.41,30.62,61.13,123.29,206.23,216.37,221.74,225.12,226.44,228.09,228.82,229.29,229.49,229.55,229.58
ib_write_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,avg,0.056891,0.11,0.23,0.45,0.91,1.82,3.62,7.27,14.4,29.0,57.61,117.24,184.72,211.75,220.55,223.87,225.29,225.94,226.04,226.24,226.27,226.22,226.24
ib_write_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,avg,0.056917,0.11,0.23,0.46,0.91,1.83,3.67,7.39,14.65,29.14,58.6,117.9,218.96,226.89,229.02,229.67,230.57,230.44,230.79,230.79,230.82,230.82,228.61
ib_write_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,avg,0.058921,0.12,0.25,0.5,1.0,1.99,3.94,7.92,15.78,31.39,62.2,127.53,226.49,228.53,229.72,230.32,230.58,230.77,230.83,230.86,230.89,230.9,230.91
ib_write_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,avg,0.055073,0.12,0.23,0.46,0.92,1.84,3.69,7.4,14.76,29.6,59.05,118.79,226.39,228.7,229.81,230.36,230.64,230.77,230.84,230.87,230.89,230.9,230.91
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,avg,0.056186,0.12,0.23,0.47,0.94,1.87,3.73,7.47,14.97,29.92,59.64,121.44,226.56,228.78,229.84,230.38,230.64,230.78,230.84,230.88,230.89,230.9,230.91
ib_write_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,avg,0.055591,0.12,0.23,0.46,0.92,1.85,3.68,7.36,14.73,29.47,58.69,119.59,226.99,228.85,228.52,229.06,229.32,229.49,229.58,229.62,229.62,229.63,229.64
ib_write_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,peak,0.057234,0.12,0.23,0.46,0.93,1.85,3.66,7.38,14.7,29.35,58.24,119.49,184.78,211.86,220.58,223.88,225.3,225.94,226.05,226.25,226.27,226.23,226.25
ib_write_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,peak,0.057234,0.12,0.23,0.46,0.92,1.85,3.71,7.42,14.75,29.35,59.17,118.92,219.76,227.03,229.06,229.68,230.57,230.45,230.8,230.79,230.83,230.85,230.83
ib_write_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,peak,0.060201,0.13,0.25,0.5,1.0,2.0,3.96,8.0,15.89,31.83,62.69,128.67,226.86,228.61,229.76,230.36,230.6,230.77,230.83,230.86,230.89,230.9,230.91
ib_write_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,peak,0.056693,0.12,0.23,0.47,0.93,1.86,3.71,7.44,14.86,29.73,59.36,119.3,226.51,228.79,229.86,230.4,230.65,230.77,230.84,230.88,230.89,230.9,230.91
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,peak,0.056872,0.12,0.24,0.47,0.94,1.88,3.74,7.52,15.03,30.07,60.04,121.66,226.86,228.79,229.86,230.4,230.65,230.78,230.85,230.88,230.89,230.9,230.91
ib_write_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,peak,0.055988,0.12,0.23,0.46,0.93,1.86,3.7,7.38,14.77,29.59,59.08,119.88,227.2,228.97,229.15,229.1,229.33,229.49,229.58,229.62,229.62,229.63,229.64
ib_write_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,avg,0.057698,0.12,0.23,0.47,0.94,1.87,3.72,7.44,14.81,29.85,59.45,120.51,185.11,212.21,220.66,223.89,225.32,225.95,226.06,226.25,226.26,226.27,226.26
ib_write_bw,9000,2,mocr4pcc04u16,mocr4pcc04u15,avg,0.056882,0.12,0.23,0.46,0.91,1.84,3.65,7.33,14.29,29.29,58.49,118.74,218.09,227.06,228.73,229.49,228.99,229.61,228.47,229.62,228.44,228.47,228.48
ib_write_bw,9000,4,mocr4pcc04u16,mocr4pcc04u15,avg,0.054905,0.12,0.23,0.46,0.92,1.84,3.66,7.34,14.65,29.36,58.56,118.39,225.95,228.51,229.48,229.4,229.56,229.58,229.57,229.61,229.6,229.64,229.63
ib_write_bw,9000,8,mocr4pcc04u16,mocr4pcc04u15,avg,0.054955,0.11,0.23,0.46,0.92,1.84,3.66,7.33,14.67,29.3,58.55,118.14,226.34,228.69,229.41,229.4,229.52,229.5,229.59,229.57,229.59,229.61,229.62
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,avg,0.059227,0.12,0.25,0.49,0.99,1.98,3.94,7.9,15.82,31.59,63.09,128.14,226.66,228.71,228.87,228.94,229.28,229.35,229.45,229.55,229.55,229.58,229.57
ib_write_bw,9000,32,mocr4pcc04u16,mocr4pcc04u15,avg,0.055538,0.12,0.23,0.46,0.92,1.84,3.67,7.35,14.66,29.37,58.64,119.07,226.94,228.84,228.66,229.02,229.33,229.5,229.57,229.6,229.62,229.62,229.63
ib_write_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,peak,0.058347,0.12,0.23,0.47,0.95,1.89,3.75,7.53,14.96,30.17,59.84,121.26,185.71,212.32,220.66,223.93,225.34,225.96,226.06,226.25,226.27,226.28,226.26
ib_write_bw,9000,2,mocr4pcc04u16,mocr4pcc04u15,peak,0.057143,0.12,0.23,0.46,0.92,1.85,3.68,7.37,14.72,29.4,58.7,119.3,218.45,227.2,228.79,229.5,229.5,229.62,229.28,229.63,228.87,229.18,229.57
ib_write_bw,9000,4,mocr4pcc04u16,mocr4pcc04u15,peak,0.055901,0.12,0.23,0.46,0.92,1.85,3.68,7.37,14.7,29.44,58.7,118.53,226.16,228.61,229.5,229.41,229.57,229.59,229.57,229.61,229.6,229.64,229.63
ib_write_bw,9000,8,mocr4pcc04u16,mocr4pcc04u15,peak,0.055901,0.12,0.23,0.46,0.92,1.84,3.67,7.35,14.72,29.4,58.7,118.34,226.51,228.79,229.41,229.41,229.53,229.5,229.6,229.57,229.59,229.61,229.62
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,peak,0.060201,0.12,0.25,0.5,0.99,1.98,3.96,7.93,15.84,31.67,63.23,128.45,226.86,228.79,228.88,228.97,229.28,229.36,229.45,229.55,229.56,229.58,229.58
ib_write_bw,9000,32,mocr4pcc04u16,mocr4pcc04u15,peak,0.055893,0.12,0.23,0.46,0.92,1.85,3.68,7.36,14.7,29.44,58.79,119.3,227.2,228.97,229.15,229.06,229.34,229.51,229.58,229.61,229.62,229.62,229.63
