path,server,client,protocol,role,mtu,bufsize,winsize,bitrate,par,affin,bw,units
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1.log,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.08,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-0_torchrun-multipod-2.log,torchrun-multipod-0,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.11,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-0_torchrun-multipod-3.log,torchrun-multipod-0,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.05,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-0_torchrun-multipod-4.log,torchrun-multipod-0,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.08,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-0_torchrun-multipod-5.log,torchrun-multipod-0,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.07,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-0_torchrun-multipod-6.log,torchrun-multipod-0,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.01,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-1_torchrun-multipod-0.log,torchrun-multipod-1,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.02,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-1_torchrun-multipod-2.log,torchrun-multipod-1,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.08,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-1_torchrun-multipod-3.log,torchrun-multipod-1,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.05,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-1_torchrun-multipod-4.log,torchrun-multipod-1,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.07,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-1_torchrun-multipod-5.log,torchrun-multipod-1,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.09,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-1_torchrun-multipod-6.log,torchrun-multipod-1,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.03,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-2_torchrun-multipod-0.log,torchrun-multipod-2,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,0-127-256-383,2.99,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-2_torchrun-multipod-1.log,torchrun-multipod-2,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.06,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-2_torchrun-multipod-3.log,torchrun-multipod-2,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.02,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-2_torchrun-multipod-4.log,torchrun-multipod-2,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.05,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-2_torchrun-multipod-5.log,torchrun-multipod-2,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.04,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-2_torchrun-multipod-6.log,torchrun-multipod-2,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.03,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-3_torchrun-multipod-0.log,torchrun-multipod-3,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.09,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-3_torchrun-multipod-1.log,torchrun-multipod-3,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.08,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-3_torchrun-multipod-2.log,torchrun-multipod-3,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.07,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-3_torchrun-multipod-4.log,torchrun-multipod-3,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.08,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-3_torchrun-multipod-5.log,torchrun-multipod-3,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.06,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-3_torchrun-multipod-6.log,torchrun-multipod-3,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.03,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-4_torchrun-multipod-0.log,torchrun-multipod-4,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,0-127-256-383,2.99,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-4_torchrun-multipod-1.log,torchrun-multipod-4,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.01,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-4_torchrun-multipod-2.log,torchrun-multipod-4,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.06,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-4_torchrun-multipod-3.log,torchrun-multipod-4,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,0-127-256-383,2.95,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-4_torchrun-multipod-5.log,torchrun-multipod-4,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,0-127-256-383,2.96,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-4_torchrun-multipod-6.log,torchrun-multipod-4,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,0-127-256-383,2.98,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-5_torchrun-multipod-0.log,torchrun-multipod-5,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.06,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-5_torchrun-multipod-1.log,torchrun-multipod-5,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.05,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-5_torchrun-multipod-2.log,torchrun-multipod-5,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.11,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-5_torchrun-multipod-3.log,torchrun-multipod-5,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.03,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-5_torchrun-multipod-4.log,torchrun-multipod-5,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.09,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-5_torchrun-multipod-6.log,torchrun-multipod-5,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.09,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-6_torchrun-multipod-0.log,torchrun-multipod-6,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.05,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-6_torchrun-multipod-1.log,torchrun-multipod-6,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.03,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-6_torchrun-multipod-2.log,torchrun-multipod-6,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.05,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-6_torchrun-multipod-3.log,torchrun-multipod-6,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.04,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-6_torchrun-multipod-4.log,torchrun-multipod-6,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.05,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_0-127-256-383_torchrun-multipod-6_torchrun-multipod-5.log,torchrun-multipod-6,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,0-127-256-383,3.07,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-0_torchrun-multipod-1.log,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.82,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-0_torchrun-multipod-2.log,torchrun-multipod-0,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.92,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-0_torchrun-multipod-3.log,torchrun-multipod-0,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.75,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-0_torchrun-multipod-4.log,torchrun-multipod-0,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.81,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-0_torchrun-multipod-5.log,torchrun-multipod-0,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.77,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-0_torchrun-multipod-6.log,torchrun-multipod-0,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.79,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-1_torchrun-multipod-0.log,torchrun-multipod-1,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.68,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-1_torchrun-multipod-2.log,torchrun-multipod-1,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.91,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-1_torchrun-multipod-3.log,torchrun-multipod-1,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.77,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-1_torchrun-multipod-4.log,torchrun-multipod-1,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.98,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-1_torchrun-multipod-5.log,torchrun-multipod-1,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.68,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-1_torchrun-multipod-6.log,torchrun-multipod-1,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.73,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-2_torchrun-multipod-0.log,torchrun-multipod-2,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.68,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-2_torchrun-multipod-1.log,torchrun-multipod-2,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.75,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-2_torchrun-multipod-3.log,torchrun-multipod-2,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.73,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-2_torchrun-multipod-4.log,torchrun-multipod-2,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.98,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-2_torchrun-multipod-5.log,torchrun-multipod-2,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.70,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-2_torchrun-multipod-6.log,torchrun-multipod-2,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.82,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-3_torchrun-multipod-0.log,torchrun-multipod-3,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.69,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-3_torchrun-multipod-1.log,torchrun-multipod-3,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.78,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-3_torchrun-multipod-2.log,torchrun-multipod-3,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.96,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-3_torchrun-multipod-4.log,torchrun-multipod-3,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,128-255-384-511,4.03,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-3_torchrun-multipod-5.log,torchrun-multipod-3,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.79,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-3_torchrun-multipod-6.log,torchrun-multipod-3,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.73,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-4_torchrun-multipod-0.log,torchrun-multipod-4,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.66,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-4_torchrun-multipod-1.log,torchrun-multipod-4,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.77,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-4_torchrun-multipod-2.log,torchrun-multipod-4,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.97,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-4_torchrun-multipod-3.log,torchrun-multipod-4,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.76,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-4_torchrun-multipod-5.log,torchrun-multipod-4,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.81,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-4_torchrun-multipod-6.log,torchrun-multipod-4,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.83,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-5_torchrun-multipod-0.log,torchrun-multipod-5,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.74,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-5_torchrun-multipod-1.log,torchrun-multipod-5,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.77,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-5_torchrun-multipod-2.log,torchrun-multipod-5,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.95,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-5_torchrun-multipod-3.log,torchrun-multipod-5,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.77,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-5_torchrun-multipod-4.log,torchrun-multipod-5,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,128-255-384-511,4.01,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-5_torchrun-multipod-6.log,torchrun-multipod-5,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.80,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-6_torchrun-multipod-0.log,torchrun-multipod-6,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.75,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-6_torchrun-multipod-1.log,torchrun-multipod-6,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.77,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-6_torchrun-multipod-2.log,torchrun-multipod-6,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.92,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-6_torchrun-multipod-3.log,torchrun-multipod-6,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.72,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-6_torchrun-multipod-4.log,torchrun-multipod-6,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,1,128-255-384-511,4.06,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_1_128-255-384-511_torchrun-multipod-6_torchrun-multipod-5.log,torchrun-multipod-6,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,1,128-255-384-511,3.79,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1.log,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,1400,128K,128K,0,16,0-127-256-383,38.2,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-2.log,torchrun-multipod-0,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,16,0-127-256-383,43.8,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-3.log,torchrun-multipod-0,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,16,0-127-256-383,40.3,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-4.log,torchrun-multipod-0,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,16,0-127-256-383,42.2,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-5.log,torchrun-multipod-0,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,16,0-127-256-383,40.9,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-6.log,torchrun-multipod-0,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,16,0-127-256-383,36.4,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-1_torchrun-multipod-0.log,torchrun-multipod-1,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,16,0-127-256-383,40.6,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-1_torchrun-multipod-2.log,torchrun-multipod-1,torchrun-multipod-2,tcp,clt,1400,128K,128K,0,16,0-127-256-383,44.3,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-1_torchrun-multipod-3.log,torchrun-multipod-1,torchrun-multipod-3,tcp,clt,1400,128K,128K,0,16,0-127-256-383,42.0,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-1_torchrun-multipod-4.log,torchrun-multipod-1,torchrun-multipod-4,tcp,clt,1400,128K,128K,0,16,0-127-256-383,40.7,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-1_torchrun-multipod-5.log,torchrun-multipod-1,torchrun-multipod-5,tcp,clt,1400,128K,128K,0,16,0-127-256-383,43.9,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-1_torchrun-multipod-6.log,torchrun-multipod-1,torchrun-multipod-6,tcp,clt,1400,128K,128K,0,16,0-127-256-383,38.8,Gbits/sec
scan-conn-affinity-2pods-28-04-25-1745870594/iperf_tcp_clt_1400_128K_128K_0_16_0-127-256-383_torchrun-multipod-2_torchrun-multipod-0.log,torchrun-multipod-2,torchrun-multipod-0,tcp,clt,1400,128K,128K,0,16,0-127-256-383,42.0,Gbits/sec
