path,trial,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_1024K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,1024K,128k,0,32,0-127-256-383,79.4,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_1024K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,1024K,128k,0,32,0-127-256-383,80.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,0,0,16,0-127-256-383,161,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,0,0,16,0-127-256-383,191,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,0,0,16,0-127-256-383,172,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,0,0,32,0-127-256-383,189,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,0,0,32,0-127-256-383,219,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,0,0,32,0-127-256-383,215,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,128k,0,16,0-127-256-383,61.7,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,128k,0,16,0-127-256-383,54.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,128k,0,16,0-127-256-383,62.9,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,128k,0,32,0-127-256-383,80.7,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,128k,0,32,0-127-256-383,84.5,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_128K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,128K,128k,0,32,0-127-256-383,82.3,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,0,0,16,0-127-256-383,175,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,0,0,16,0-127-256-383,149,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,0,0,16,0-127-256-383,168,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,0,0,32,0-127-256-383,202,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,0,0,32,0-127-256-383,202,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,0,0,32,0-127-256-383,197,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,128k,0,16,0-127-256-383,63.0,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,128k,0,16,0-127-256-383,63.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,128k,0,16,0-127-256-383,59.3,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,128k,0,32,0-127-256-383,81.6,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,128k,0,32,0-127-256-383,84.2,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_256K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,256K,128k,0,32,0-127-256-383,84.0,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,0,0,16,0-127-256-383,156,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,0,0,16,0-127-256-383,166,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,0,0,16,0-127-256-383,177,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,0,0,32,0-127-256-383,194,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,0,0,32,0-127-256-383,187,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,0,0,32,0-127-256-383,196,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,128k,0,16,0-127-256-383,63.1,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,128k,0,16,0-127-256-383,65.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,128k,0,16,0-127-256-383,59.7,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,128k,0,32,0-127-256-383,83.0,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,128k,0,32,0-127-256-383,74.7,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_clt_192.168.216.32_9000_512K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,clt,192.168.216.32,9000,512K,128k,0,32,0-127-256-383,82.4,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,0,0,16,0-127-256-383,185,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,0,0,16,0-127-256-383,147,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,0,0,16,0-127-256-383,175,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,0,0,32,0-127-256-383,212,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,0,0,32,0-127-256-383,214,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,0,0,32,0-127-256-383,198,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,128k,0,16,0-127-256-383,56.7,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,128k,0,16,0-127-256-383,55.4,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,128k,0,16,0-127-256-383,56.0,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,128k,0,32,0-127-256-383,84.4,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,128k,0,32,0-127-256-383,79.5,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_1024K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,1024K,128k,0,32,0-127-256-383,80.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,0,0,16,0-127-256-383,161,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,0,0,16,0-127-256-383,191,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,0,0,16,0-127-256-383,172,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,0,0,32,0-127-256-383,189,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,0,0,32,0-127-256-383,219,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,0,0,32,0-127-256-383,215,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,128k,0,16,0-127-256-383,61.7,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,128k,0,16,0-127-256-383,54.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,128k,0,16,0-127-256-383,62.9,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,128k,0,32,0-127-256-383,80.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,128k,0,32,0-127-256-383,84.5,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_128K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,128K,128k,0,32,0-127-256-383,82.3,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,0,0,16,0-127-256-383,175,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,0,0,16,0-127-256-383,149,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,0,0,16,0-127-256-383,168,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,0,0,32,0-127-256-383,202,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,0,0,32,0-127-256-383,202,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_0_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,0,0,32,0-127-256-383,197,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,128k,0,16,0-127-256-383,63.0,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,128k,0,16,0-127-256-383,63.8,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_128k_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,128k,0,16,0-127-256-383,59.3,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,128k,0,32,0-127-256-383,81.7,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,128k,0,32,0-127-256-383,84.2,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_256K_128k_0_32_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_2.log,2,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,256K,128k,0,32,0-127-256-383,84.0,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_512K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_0.log,0,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,512K,0,0,16,0-127-256-383,156,Gbits/sec
2pod-jumbo-sriov-01-05-25-1746131810/iperf_tcp_srv_192.168.216.32_9000_512K_0_0_16_0-127-256-383_torchrun-multipod-0_torchrun-multipod-1_1.log,1,torchrun-multipod-0,torchrun-multipod-1,tcp,srv,192.168.216.32,9000,512K,0,0,16,0-127-256-383,166,Gbits/sec
