path,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units,trial
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_32_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,32,eno6np0,149,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_32_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,32,eno7np0,195,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_32_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,32,eno7np0,192,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_32_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,32,eno7np0,193,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_4_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,4,eno6np0,27.4,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_4_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,4,eno6np0,27.5,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_4_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,4,eno6np0,38.1,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_4_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,4,eno7np0,47.4,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_4_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,4,eno7np0,49.4,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_4_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,4,eno7np0,37.9,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_64_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,64,eno6np0,133,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_64_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,64,eno6np0,137,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_64_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,64,eno6np0,135,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_64_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,64,eno7np0,194,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_64_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,64,eno7np0,194,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_1024K_0_0_64_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,1024K,0,0,64,eno7np0,192,Gbits/sec
