path,trial,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_24.log,24,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,209,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_25.log,25,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,189,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_26.log,26,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,220,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_27.log,27,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,180,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_28.log,28,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,187,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_29.log,29,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,204,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_2.log,2,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,198,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_30.log,30,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,188,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_31.log,31,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,216,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_32.log,32,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,213,Gbits/sec
