1000000 166.78502559661865234375000000000000
1000000 166.30690097808837890625000000000000
1000000 166.46442413330078125000000000000000
1000000 165.32349586486816406250000000000000
100000000 815.99049568176269531250000000000000
100000000 815.92075824737548828125000000000000
100000000 819.34218406677246093750000000000000
100000000 819.42963600158691406250000000000000
900000000 7243.81263256072998046875000000000000
900000000 7269.47479248046875000000000000000000
900000000 7299.76396560668945312500000000000000
900000000 7451.72312259674072265625000000000000
1000000 154.50098514556884765625000000000000
1000000 165.05684852600097656250000000000000
1000000 121.11268043518066406250000000000000
1000000 123.61059188842773437500000000000000
100000000 804.85172271728515625000000000000000
100000000 804.65559959411621093750000000000000
100000000 808.94143581390380859375000000000000
100000000 807.81941413879394531250000000000000
900000000 7228.19130420684814453125000000000000
900000000 7219.08495426177978515625000000000000
900000000 7219.94285583496093750000000000000000
900000000 7222.44634628295898437500000000000000
