run_id,num_pods,num_procs,num_iter,grad_accum,time
1,4,2,10,10,3744.16
1,4,2,10,10,3724.89
1,4,2,10,10,3736.73
1,4,2,10,10,3728.88
1,4,2,10,10,3724.72
1,4,2,10,10,3765.66
1,4,2,10,10,3775.97
1,4,2,10,10,3761.34
1,4,2,10,1,2947.85
1,4,2,10,1,2978.81
1,4,2,10,1,3095.24
1,4,2,10,1,2977.01
1,4,2,10,1,2979.14
1,4,2,10,1,2939.56
1,4,2,10,1,2948.75
1,4,2,10,1,2974.94
1,4,2,10,2,2198.48
1,4,2,10,2,2335.07
1,4,2,10,2,2207.23
1,4,2,10,2,2199.81
1,4,2,10,2,2212.63
1,4,2,10,2,2140.54
1,4,2,10,2,2131.90
1,4,2,10,2,2264.85
1,4,2,10,3,3264.19
1,4,2,10,3,3296.09
1,4,2,10,3,3286.65
1,4,2,10,3,3291.31
1,4,2,10,3,3270.30
1,4,2,10,3,3277.47
1,4,2,10,3,3341.57
1,4,2,10,3,3305.87
1,4,2,10,4,3251.07
1,4,2,10,4,3233.40
1,4,2,10,4,3265.93
1,4,2,10,4,3260.24
1,4,2,10,4,3316.11
1,4,2,10,4,3363.22
1,4,2,10,4,3300.11
1,4,2,10,4,3310.39
1,4,2,10,5,3414.13
1,4,2,10,5,3402.79
1,4,2,10,5,3439.27
1,4,2,10,5,3421.29
1,4,2,10,5,3376.85
1,4,2,10,5,3407.60
1,4,2,10,5,3426.65
1,4,2,10,5,3449.41
1,4,2,10,6,3413.09
1,4,2,10,6,3425.79
1,4,2,10,6,3425.15
1,4,2,10,6,3433.48
1,4,2,10,6,3415.12
1,4,2,10,6,3426.41
1,4,2,10,6,3417.22
1,4,2,10,6,3412.28
1,4,2,10,7,3637.17
1,4,2,10,7,3587.55
1,4,2,10,7,3611.39
1,4,2,10,7,3602.31
1,4,2,10,7,3626.07
1,4,2,10,7,3631.56
1,4,2,10,7,3611.27
1,4,2,10,7,3631.35
1,4,2,10,8,3586.97
1,4,2,10,8,3582.52
1,4,2,10,8,3572.96
1,4,2,10,8,3577.99
1,4,2,10,8,3605.13
1,4,2,10,8,3588.60
1,4,2,10,8,3577.49
1,4,2,10,8,3571.46
1,4,2,10,9,3743.59
1,4,2,10,9,3695.10
1,4,2,10,9,3738.36
1,4,2,10,9,3732.24
1,4,2,10,9,3724.33
1,4,2,10,9,3746.10
1,4,2,10,9,3722.13
1,4,2,10,9,3698.48
