test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.060403,0.12,0.24,0.49,0.95,1.89,3.74,7.23,14.01,26.71,45.68,73.73,88.88,89.48,89.72,89.71,89.75,89.71,89.5,89.65,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.060201,0.12,0.24,0.48,0.95,1.89,3.75,7.27,14.2,26.83,45.74,73.73,88.88,89.47,89.73,89.69,89.76,89.78,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.060302,0.12,0.24,0.48,0.97,1.88,3.76,7.31,14.22,26.83,45.57,73.88,88.94,89.5,89.73,89.68,89.76,89.42,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.053412,0.11,0.22,0.43,0.87,1.74,3.41,6.6,12.96,24.48,42.57,69.88,88.88,89.45,89.71,89.69,89.75,89.78,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.054711,0.11,0.22,0.44,0.87,1.73,3.4,6.58,12.87,24.54,42.57,70.22,88.83,89.48,89.72,89.7,89.76,89.78,89.8,89.68,89.66,89.65,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.054381,0.11,0.22,0.43,0.87,1.73,3.4,6.57,12.91,24.48,42.57,69.95,88.83,89.45,89.72,89.7,89.75,89.5,89.63,89.68,89.66,89.66,89.65
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.053973,0.11,0.22,0.44,0.88,1.74,3.42,6.71,12.84,24.48,42.47,69.95,88.88,89.48,89.72,89.7,89.75,89.52,89.77,89.67,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.054707,0.11,0.22,0.44,0.88,1.74,3.36,6.71,12.94,24.51,42.47,69.88,88.83,89.48,89.72,89.67,89.76,89.77,89.75,89.57,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.054217,0.11,0.22,0.44,0.88,1.75,3.43,6.63,12.94,24.45,42.42,69.88,88.88,89.5,89.72,89.7,89.76,89.78,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.054625,0.11,0.22,0.44,0.88,1.74,3.42,6.62,12.89,24.51,42.52,69.95,88.88,89.47,89.72,89.7,89.76,89.77,89.8,89.68,89.65,89.66,89.65
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.054711,0.11,0.22,0.44,0.88,1.71,3.4,6.68,12.91,24.45,42.52,69.88,88.83,89.45,89.7,89.7,89.75,89.78,89.59,89.68,89.65,89.65,89.65
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.058628,0.12,0.24,0.49,0.95,1.9,3.8,7.6,14.27,28.4,56.71,108.42,163.48,164.39,166.15,168.67,170.74,169.51,170.01,171.33,171.35,171.39,171.44
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.090226,0.18,0.37,0.74,1.47,2.88,5.79,11.52,22.93,46.43,84.16,137.8,151.39,166.62,167.9,168.76,171.36,171.16,171.28,171.45,171.39,171.48,171.5
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.083721,0.17,0.34,0.68,1.38,2.68,5.47,10.87,21.63,42.97,83.4,137.04,163.66,165.49,169.34,168.96,170.41,170.84,171.38,171.44,171.37,171.48,171.39
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.086538,0.18,0.35,0.7,1.42,2.78,5.55,11.27,22.1,44.74,83.03,137.3,150.62,165.4,166.99,168.62,170.97,170.41,171.28,171.46,171.4,171.4,171.47
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.084906,0.17,0.35,0.69,1.39,2.74,5.61,11.13,22.1,43.89,84.94,138.07,162.58,166.9,168.14,168.47,171.05,170.98,170.97,171.44,171.44,171.37,171.52
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.089104,0.18,0.37,0.72,1.45,2.67,5.8,11.58,23.21,46.54,86.94,138.32,162.04,166.33,167.7,169.56,171.13,170.26,170.17,171.2,171.5,171.48,171.5
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.060708,0.12,0.25,0.49,0.99,1.82,3.7,7.35,14.61,29.49,61.34,122.47,158.55,165.49,166.34,167.71,171.12,171.32,170.2,171.42,171.42,171.42,171.51
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.086331,0.17,0.35,0.71,1.42,2.8,5.61,11.29,22.53,45.18,85.73,137.81,156.04,165.68,168.28,168.64,171.19,170.81,171.19,171.48,171.44,171.37,171.52
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.086747,0.17,0.35,0.69,1.42,2.75,5.54,11.21,21.94,44.85,80.84,117.03,148.8,166.15,167.65,167.42,170.68,171.15,171.27,171.16,171.43,171.46,171.46
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.058817,0.17,0.37,0.72,1.47,2.89,5.86,11.49,23.15,44.74,81.2,133.32,156.37,166.9,168.04,168.86,171.16,170.35,171.05,171.38,171.45,171.48,171.41
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.06,0.12,0.25,0.49,0.99,1.95,3.92,8.0,15.49,31.72,62.27,121.06,142.47,164.39,167.23,167.4,170.63,171.09,171.25,171.29,171.33,171.29,171.39
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.086747,0.18,0.35,0.71,1.42,2.84,5.4,11.0,22.53,44.41,81.02,133.08,144.0,167.18,167.18,167.39,171.11,170.93,171.3,171.4,171.44,171.48,171.42
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.061433,0.12,0.25,0.49,0.99,1.96,3.95,7.94,15.84,30.93,62.59,121.86,141.92,164.85,167.52,168.47,170.62,170.1,170.96,171.37,171.38,171.39,171.42
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.089776,0.18,0.36,0.74,1.44,2.95,5.32,11.61,23.1,46.2,80.84,133.32,156.04,166.8,168.52,169.0,170.85,170.14,171.22,171.44,171.46,171.53,171.5
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.087161,0.18,0.36,0.71,1.39,2.74,5.7,11.35,22.48,44.96,80.67,128.0,143.86,166.24,168.18,169.44,171.46,171.26,171.28,171.37,171.43,171.47,171.46
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.05733,0.16,0.35,0.71,1.39,2.84,5.63,11.21,22.42,44.74,80.67,132.6,143.44,164.84,168.18,166.19,170.74,170.97,171.05,171.45,171.44,171.5,171.49
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.083134,0.17,0.34,0.67,1.24,2.49,4.91,9.87,21.53,43.37,84.36,166.81,190.51,204.51,207.1,208.57,208.71,208.86,208.97,209.02,209.06,209.0,193.26
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.086538,0.18,0.35,0.71,1.42,2.82,5.69,11.35,22.76,45.96,90.57,176.81,189.29,205.36,207.98,197.07,208.62,208.93,209.06,208.61,208.97,209.08,192.9
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.057785,0.12,0.24,0.48,0.95,1.88,3.85,7.59,15.11,30.47,60.83,120.47,190.76,203.52,207.68,208.12,208.47,208.93,208.97,209.06,209.04,209.03,192.46
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.087372,0.18,0.36,0.71,1.43,2.86,5.72,11.41,22.87,45.51,81.92,162.39,191.25,204.37,207.46,208.16,208.84,208.97,208.98,208.93,209.08,209.11,192.84
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.085106,0.17,0.35,0.69,1.39,2.77,5.63,11.13,22.21,44.31,86.94,170.27,188.56,199.53,201.99,202.2,202.46,202.6,202.68,202.73,202.81,202.81,191.09
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.059895,0.17,0.37,0.73,1.46,2.91,5.86,11.78,23.45,47.75,95.01,175.53,187.36,200.34,201.99,202.2,202.58,202.62,202.75,202.78,202.89,202.77,190.76
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.061224,0.12,0.23,0.46,0.88,1.98,3.97,7.93,15.75,31.62,62.69,124.54,190.76,197.93,201.65,201.61,202.64,202.56,202.71,202.8,202.78,202.77,190.5
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.059211,0.12,0.24,0.48,0.96,1.91,3.82,7.71,15.26,30.72,61.24,120.87,189.78,198.73,200.76,202.38,202.61,202.49,202.63,202.8,202.74,202.87,190.58
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.087167,0.18,0.36,0.71,1.43,2.81,5.51,11.13,22.15,44.2,87.15,171.06,183.86,194.4,195.56,197.27,197.39,197.43,197.48,197.6,197.59,197.61,185.27
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.088462,0.18,0.37,0.75,1.48,2.98,5.94,11.88,23.75,46.9,97.52,170.66,183.16,194.27,196.54,196.73,197.42,197.41,197.48,197.44,197.57,197.62,185.64
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.084906,0.17,0.35,0.7,1.37,2.76,5.53,11.0,21.84,43.78,85.73,168.71,184.55,194.53,196.87,197.13,196.93,197.53,197.57,197.56,197.58,197.56,184.47
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.060403,0.12,0.25,0.49,0.98,1.95,3.93,7.46,15.7,31.29,63.12,125.17,184.09,192.13,196.15,196.51,197.36,197.44,197.36,197.53,197.52,197.61,185.33
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.087167,0.18,0.36,0.64,1.43,2.83,5.7,11.38,22.64,44.52,88.19,169.09,184.09,194.66,196.35,196.35,196.86,196.73,197.19,197.2,197.2,197.2,183.97
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.058632,0.12,0.25,0.49,0.98,1.95,3.95,7.9,15.73,31.45,63.45,132.12,184.32,192.75,195.56,196.31,196.97,197.04,197.2,197.23,197.22,197.21,184.23
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.081442,0.18,0.35,0.7,1.38,2.74,5.46,10.92,22.1,43.88,79.45,156.2,184.54,194.15,195.89,196.67,196.87,197.03,197.03,197.06,197.17,197.23,183.99
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.086747,0.18,0.36,0.71,1.42,2.85,5.69,10.38,22.81,45.62,88.83,165.68,183.63,194.14,196.28,196.09,197.05,197.13,197.15,197.18,197.17,197.19,183.83
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.061329,0.12,0.25,0.5,0.99,2.0,3.94,7.97,15.41,31.67,63.56,126.68,204.8,207.54,208.64,208.94,209.01,209.04,209.06,209.07,209.05,192.42,171.31
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.060708,0.12,0.24,0.47,0.94,1.87,3.97,8.0,15.97,31.94,65.01,134.54,204.8,207.39,208.64,208.86,208.97,209.05,209.08,209.08,209.07,192.26,171.2
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.061851,0.13,0.25,0.5,1.0,1.98,4.02,8.04,16.14,32.11,64.0,128.22,204.23,207.54,208.56,208.9,208.94,209.0,209.07,209.09,209.12,192.34,171.18
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.076271,0.16,0.31,0.62,1.36,2.72,5.49,10.97,21.94,43.47,86.54,171.06,206.22,207.83,208.56,208.97,209.01,209.04,209.04,208.88,209.08,192.27,171.27
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.061329,0.12,0.25,0.5,0.99,1.95,3.96,7.96,15.89,31.56,62.48,125.82,198.46,201.17,202.26,202.68,202.75,202.83,202.86,202.86,202.85,189.14,170.1
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.09,0.18,0.37,0.74,1.47,2.9,5.92,11.67,23.63,47.75,97.52,194.01,200.08,201.86,202.55,202.75,202.78,202.83,202.85,202.87,202.85,188.91,170.12
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.084906,0.17,0.35,0.7,1.38,2.72,5.53,11.02,22.15,43.89,87.15,173.48,200.08,201.86,202.06,202.76,202.76,202.84,202.87,202.85,202.87,188.67,170.08
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.087805,0.18,0.36,0.72,1.44,2.85,5.72,11.43,22.87,45.74,90.57,180.71,200.08,201.86,202.41,202.76,202.76,202.82,202.86,202.88,202.88,189.23,170.03
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.088235,0.18,0.36,0.73,1.45,2.84,5.8,11.46,23.16,45.97,90.13,180.71,195.31,196.74,197.33,197.7,197.65,197.72,197.73,197.7,197.72,185.12,163.66
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.089109,0.19,0.38,0.76,1.52,2.95,6.03,12.03,24.06,48.38,101.0,191.0,195.31,196.87,197.46,197.6,197.7,197.7,197.75,197.7,197.7,184.62,163.6
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.087167,0.18,0.36,0.65,1.3,2.6,5.19,10.33,22.98,45.73,89.91,178.51,195.05,196.74,197.53,197.66,197.66,197.71,197.72,197.72,197.67,184.5,163.61
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.087379,0.18,0.35,0.71,1.42,2.82,5.67,11.32,22.59,44.85,89.04,175.13,195.31,196.61,197.4,197.56,197.53,197.71,197.73,197.7,197.76,184.72,163.64
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.088447,0.18,0.36,0.72,1.45,2.87,5.8,11.61,23.1,45.85,90.57,180.26,194.53,196.22,197.0,197.1,197.32,197.35,197.38,197.32,197.33,183.75,163.37
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.087805,0.18,0.36,0.72,1.44,2.82,5.7,11.41,22.93,46.2,94.52,189.05,195.05,196.61,197.07,197.23,197.26,197.36,197.37,197.3,197.35,182.99,163.36
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.07947,0.16,0.32,0.65,1.43,2.83,5.69,11.41,22.7,45.29,89.26,178.51,194.78,196.47,197.13,197.17,197.3,197.37,197.35,197.32,197.32,183.31,163.36
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.086747,0.18,0.37,0.74,1.49,2.95,5.88,11.79,23.57,46.78,92.86,178.09,195.31,193.77,197.0,197.27,197.28,197.34,197.35,197.34,197.27,183.52,163.36
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.089102,0.18,0.36,0.72,1.47,2.89,5.82,11.67,23.27,46.55,91.93,185.25,207.68,208.56,208.86,208.97,208.96,209.04,209.08,209.04,191.05,171.16,171.24
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.08867,0.18,0.36,0.73,1.45,2.87,5.79,11.49,23.27,46.78,96.76,200.89,207.97,208.71,208.94,208.97,209.01,209.04,209.06,208.64,190.94,171.11,171.14
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.08867,0.18,0.36,0.73,1.46,2.87,5.82,11.58,20.95,41.61,83.21,166.81,207.39,208.42,208.94,208.97,208.99,208.7,209.03,209.09,190.99,171.08,171.14
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.084309,0.17,0.35,0.7,1.39,2.75,5.55,11.1,22.15,44.31,88.19,175.54,207.68,208.42,208.94,208.97,208.97,209.04,209.06,209.08,191.58,171.03,171.12
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.084706,0.17,0.35,0.69,1.39,2.74,5.55,11.02,22.15,44.09,88.19,175.54,201.71,202.41,202.68,202.83,202.82,202.86,202.9,202.93,187.96,170.03,170.18
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.0636,0.13,0.26,0.51,1.03,2.04,4.13,8.23,16.52,33.27,67.52,140.97,201.17,202.27,202.55,202.86,202.81,202.84,202.87,202.91,187.79,170.1,170.28
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.062609,0.13,0.25,0.5,1.01,1.99,4.05,8.11,16.17,32.11,64.45,128.9,201.17,202.27,202.76,202.82,202.81,202.83,202.91,202.9,188.18,170.04,170.04
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.080357,0.16,0.33,0.66,1.46,2.87,5.8,11.64,23.1,46.31,91.93,184.32,201.72,202.55,202.76,202.83,202.82,202.87,202.85,202.92,188.21,170.02,170.15
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.088235,0.18,0.36,0.73,1.46,2.91,5.67,11.55,23.1,46.2,91.25,182.5,196.87,197.53,197.93,197.86,197.65,197.65,197.64,197.68,182.41,163.72,163.73
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.091371,0.19,0.38,0.75,1.5,2.97,5.98,11.85,23.94,48.25,100.99,194.53,196.61,197.27,197.93,197.89,197.98,197.56,197.67,197.67,181.99,163.76,163.7
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.088235,0.18,0.36,0.72,1.44,2.84,5.75,11.49,22.87,42.76,91.02,182.95,196.61,197.27,197.6,197.56,197.61,197.65,197.65,197.67,182.29,163.75,163.73
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.09,0.18,0.37,0.74,1.48,2.92,5.89,11.82,21.14,42.57,83.97,168.33,196.35,197.27,197.46,197.56,197.3,197.6,197.67,197.7,182.31,163.74,163.74
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.084507,0.18,0.35,0.7,1.39,2.77,5.61,11.18,22.42,44.85,87.98,177.66,196.09,197.27,197.53,197.56,197.61,197.3,197.29,197.3,181.55,163.45,163.5
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.08933,0.18,0.37,0.73,1.47,2.92,5.82,11.67,23.33,47.26,97.52,194.02,196.61,197.27,197.13,197.2,197.29,197.28,197.31,197.29,182.12,163.47,163.51
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.086331,0.18,0.35,0.73,1.47,2.94,5.83,11.67,23.39,46.43,92.39,183.87,196.08,196.87,197.2,197.16,197.23,197.28,197.29,197.2,182.32,163.49,163.45
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.0605,0.12,0.24,0.49,0.98,1.94,3.9,7.85,15.67,31.08,62.59,124.75,195.56,196.74,197.13,197.13,197.23,197.28,197.28,197.33,182.48,163.46,163.48
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.061856,0.13,0.25,0.5,1.02,2.0,4.07,8.08,16.25,32.22,64.79,129.57,207.98,208.71,208.94,208.7,208.86,208.96,208.95,185.56,170.97,170.9,170.92
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.087805,0.18,0.36,0.73,1.46,2.85,5.8,11.58,23.27,46.9,97.27,203.66,207.98,208.86,208.94,208.86,208.94,208.97,208.94,185.35,171.01,170.9,170.94
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.086124,0.18,0.36,0.7,1.42,2.8,5.69,11.38,22.7,45.4,90.13,181.15,208.57,208.86,208.94,208.82,209.39,209.45,209.03,185.83,170.97,170.91,170.88
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.088452,0.18,0.37,0.73,1.47,2.9,5.72,11.7,23.51,46.2,93.09,185.71,208.57,208.71,209.01,208.86,208.94,208.94,208.94,185.28,170.95,170.91,170.9
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.084507,0.18,0.35,0.7,1.28,2.52,5.1,10.22,22.15,45.07,88.83,179.82,202.27,202.55,202.62,202.61,202.72,202.67,202.71,183.19,170.0,169.94,169.97
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.087583,0.18,0.37,0.71,1.46,2.87,5.8,11.61,21.53,44.31,95.5,200.35,202.27,202.55,202.62,202.58,202.69,202.72,202.75,183.11,169.99,169.96,169.94
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.084302,0.18,0.35,0.7,1.39,2.76,5.57,11.16,22.31,44.41,88.61,176.8,202.27,202.54,202.61,202.65,202.58,202.72,202.7,183.19,170.01,169.93,169.96
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.089552,0.19,0.37,0.74,1.48,2.92,5.94,11.91,23.69,47.26,94.28,189.05,202.27,202.54,202.55,202.62,202.69,202.74,202.77,183.15,170.03,169.97,169.97
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.059701,0.12,0.24,0.49,0.98,1.95,3.89,7.8,15.62,31.19,62.38,125.17,196.87,197.4,197.53,197.46,197.56,197.63,197.74,177.23,163.45,163.4,163.42
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.091139,0.19,0.38,0.74,1.5,2.97,5.98,11.91,24.0,48.63,100.72,195.56,197.4,197.53,197.53,197.46,197.55,197.63,197.67,177.27,163.47,163.38,163.39
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.084706,0.17,0.35,0.75,1.49,2.94,5.97,11.91,23.81,47.38,94.52,189.53,197.13,197.4,197.52,197.5,197.58,197.6,197.66,177.37,163.5,163.46,163.44
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.085714,0.18,0.36,0.71,1.42,2.8,5.66,11.35,22.53,45.07,89.91,180.26,197.13,197.79,197.85,197.86,197.43,197.61,197.63,177.5,163.45,163.41,163.42
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.08802,0.18,0.36,0.73,1.47,2.88,5.83,11.64,23.33,46.31,92.39,184.32,196.86,197.13,197.06,197.05,197.23,197.27,197.32,176.91,163.22,163.18,163.16
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.08867,0.19,0.37,0.74,1.48,2.92,5.92,11.82,23.69,48.12,99.9,195.56,196.87,197.0,197.2,197.17,197.25,197.39,197.56,176.76,163.29,163.19,163.18
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.087167,0.18,0.36,0.72,1.44,2.86,5.76,11.49,23.1,45.85,91.47,182.5,196.87,197.13,197.27,197.17,197.25,197.32,197.34,176.94,163.27,163.2,163.19
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.061224,0.13,0.23,0.47,0.94,1.85,4.04,8.06,16.11,32.22,64.11,129.12,196.6,197.13,197.2,197.06,197.19,197.2,197.24,176.79,163.24,163.17,163.16
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,0,avg,0.055695,0.11,0.23,0.45,0.91,1.82,3.58,6.95,13.54,25.61,43.7,71.65,88.71,89.46,89.72,89.66,89.75,89.78,89.8,89.68,89.66,89.65,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,1,avg,0.055975,0.11,0.23,0.46,0.92,1.8,3.55,6.79,13.58,25.46,43.55,71.37,88.62,89.39,89.65,89.65,89.76,89.77,89.8,89.68,89.65,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,2,avg,0.05561,0.11,0.23,0.46,0.91,1.8,3.58,6.95,13.56,25.55,43.85,71.65,88.89,89.47,89.72,89.7,88.51,89.77,89.8,89.68,89.65,89.66,89.65
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,3,avg,0.054994,0.11,0.22,0.45,0.89,1.78,3.59,6.9,13.38,25.31,43.51,71.81,88.83,89.46,89.72,89.67,89.76,89.78,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,0,avg,0.059113,0.12,0.24,0.48,0.95,1.88,3.71,7.31,14.14,26.47,45.68,73.74,88.84,89.49,89.73,89.69,89.76,89.78,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,1,avg,0.058218,0.12,0.24,0.48,0.97,1.87,3.64,7.19,14.05,26.74,45.46,73.71,88.9,89.49,89.72,89.69,89.75,89.78,89.78,89.68,89.65,89.65,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,2,avg,0.058593,0.12,0.24,0.48,0.96,1.84,3.73,7.26,13.92,26.49,45.4,73.97,88.89,89.49,89.73,89.7,89.76,89.77,89.8,89.68,89.65,89.65,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,3,avg,0.058785,0.12,0.24,0.48,0.95,1.86,3.77,7.27,14.18,26.66,45.33,74.0,88.67,89.49,89.7,89.7,89.75,89.77,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,2,0,avg,0.052984,0.11,0.22,0.43,0.88,1.7,3.38,6.62,12.99,24.4,42.24,69.7,88.19,89.42,89.71,89.68,89.76,89.77,89.8,89.68,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,2,1,avg,0.052887,0.11,0.22,0.44,0.88,1.72,3.41,6.65,12.98,24.59,42.45,69.81,88.85,89.47,89.72,89.7,89.76,89.45,89.8,89.64,89.66,89.66,89.66
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,2,2,avg,0.053394,0.11,0.22,0.44,0.88,1.73,3.39,6.64,12.82,24.53,42.47,69.83,88.86,89.47,89.71,89.7,89.76,89.77,89.8,89.68,89.66,89.65,89.66
