test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,0,avg,0.031862,0.065445,0.13,0.27,0.55,1.09,2.18,4.35,8.71,17.41,37.29,75.57,109.38,122.25,121.61,124.71,127.31,129.37,127.71,126.37,123.94,123.74,123.43
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,1,avg,0.055896,0.12,0.24,0.48,0.95,1.92,3.83,7.63,8.3,17.68,38.36,74.07,93.57,98.24,100.88,102.35,103.6,103.31,103.16,101.72,100.64,100.67,100.68
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,2,avg,0.056416,0.12,0.24,0.48,0.95,1.91,3.81,7.59,8.02,17.18,37.7,62.09,66.94,68.68,70.42,71.15,71.77,71.5,71.42,70.84,70.39,70.02,70.53
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,3,avg,0.056164,0.12,0.23,0.47,0.94,1.87,3.73,7.1,14.91,29.43,41.68,58.86,64.07,65.7,67.27,68.33,68.82,68.78,68.84,67.98,68.57,68.5,68.44
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.058065,0.11,0.23,0.46,0.9,1.82,3.62,7.11,14.51,29.03,53.81,92.39,113.25,129.69,147.27,155.14,162.27,162.37,162.53,162.45,162.53,162.16,162.32
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.05892,0.12,0.23,0.47,0.92,1.86,3.7,7.48,14.99,29.83,53.74,81.83,96.5,108.7,109.11,109.28,105.85,109.28,108.96,109.19,109.14,108.9,109.03
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.033582,0.06648,0.13,0.26,0.53,1.07,2.11,4.26,8.27,16.15,32.91,43.04,43.81,43.26,64.29,69.24,70.26,70.96,70.98,71.94,72.35,72.76,73.15
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.033766,0.067733,0.13,0.27,0.54,1.08,2.15,4.17,8.62,17.23,33.51,41.47,43.68,43.15,64.55,69.47,69.28,70.32,71.21,72.19,72.55,72.87,73.02
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.034682,0.068441,0.14,0.28,0.56,1.11,2.22,4.26,8.85,17.83,35.24,72.93,96.75,108.74,109.53,109.91,110.01,110.01,110.03,110.04,109.94,109.88,110.0
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.033272,0.067922,0.13,0.31,0.54,1.09,2.17,4.31,8.72,17.49,34.94,72.21,96.95,105.4,108.03,108.72,109.01,109.04,109.09,109.0,109.1,109.09,109.09
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.034253,0.069632,0.14,0.28,0.55,1.1,2.2,4.41,8.72,17.69,34.36,50.74,50.52,47.44,73.14,84.81,89.6,91.06,92.87,93.9,95.43,95.97,96.16
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.035122,0.070658,0.14,0.28,0.56,1.11,2.25,4.52,8.71,17.98,36.03,49.55,51.43,85.04,70.47,84.81,89.17,92.07,93.26,93.52,94.86,95.22,95.91
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.059308,0.12,0.23,0.47,0.97,1.88,3.73,7.52,14.13,17.21,34.42,46.17,53.21,59.3,64.93,108.1,113.88,114.43,114.88,115.55,116.74,117.62,117.94
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.062385,0.12,0.25,0.49,0.99,1.93,3.94,7.96,14.45,23.94,35.04,45.32,53.46,56.9,63.5,92.94,95.58,96.27,97.15,97.88,100.0,100.75,100.62
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.033028,0.065691,0.13,0.26,0.51,1.05,2.09,4.11,8.31,16.6,32.06,31.12,31.97,46.63,60.59,64.69,65.34,66.06,66.16,67.17,67.79,67.78,67.71
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.060914,0.12,0.24,0.48,0.93,1.92,3.8,7.88,12.94,20.12,28.76,34.79,38.6,35.09,63.48,65.78,67.04,67.6,68.09,68.74,69.67,69.77,70.12
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.034217,0.066977,0.14,0.27,0.54,1.08,2.16,4.22,8.65,17.24,34.16,70.35,53.56,103.77,110.62,106.05,114.27,114.45,115.0,114.82,117.02,117.66,118.09
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.058824,0.11,0.23,0.47,0.91,1.87,3.76,7.58,14.35,23.66,33.54,45.91,55.27,58.41,63.63,93.08,95.33,95.89,96.32,99.19,99.82,100.47,100.79
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.034188,0.067669,0.14,0.31,0.55,1.09,2.16,4.38,8.42,17.13,28.38,34.39,38.5,35.03,63.0,66.14,65.93,67.98,68.43,68.83,70.51,69.59,69.57
ib_read_bw,9000,1,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.03321,0.06729,0.13,0.27,0.54,1.08,2.15,4.29,8.57,17.02,28.12,30.73,31.0,31.51,61.66,63.68,64.67,67.15,66.28,67.07,66.93,67.04,67.98
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.0599,0.12,0.24,0.48,0.97,1.88,3.85,7.06,15.44,30.62,59.46,113.43,128.34,142.88,156.78,168.35,168.27,168.39,168.24,168.68,168.81,168.62,168.11
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.059016,0.12,0.24,0.46,0.94,1.87,3.86,7.68,15.08,31.45,62.38,105.32,105.32,109.27,109.39,109.77,110.1,109.94,110.3,110.34,109.59,109.9,110.12
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.057136,0.11,0.23,0.46,0.91,1.84,3.67,7.35,14.61,28.89,44.74,44.85,43.91,58.77,70.03,69.88,71.57,71.22,73.51,75.03,74.16,73.87,73.74
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.056962,0.11,0.23,0.45,0.92,1.83,3.67,7.31,15.52,31.08,44.25,43.99,43.19,65.77,71.41,69.52,70.85,71.33,73.68,73.05,74.37,73.78,73.94
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.034123,0.067224,0.14,0.27,0.55,1.09,2.14,4.31,8.59,17.52,33.27,71.23,108.03,109.67,109.86,109.97,110.03,110.05,110.06,110.0,109.87,109.96,110.05
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.06338,0.13,0.26,0.5,1.01,2.04,3.97,8.26,16.37,33.45,69.03,52.93,101.55,107.87,108.6,109.11,109.42,109.49,109.56,109.53,109.58,109.52,109.59
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.03485,0.070107,0.14,0.28,0.55,1.11,2.25,4.54,9.07,18.16,53.74,90.79,47.32,75.73,87.61,100.76,100.76,100.57,101.06,102.13,102.87,100.12,100.37
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.065099,0.13,0.26,0.51,1.03,2.09,4.11,8.44,16.73,34.32,48.31,49.92,47.63,73.2,87.84,97.83,100.03,99.64,101.48,101.46,103.41,103.84,103.74
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.060504,0.12,0.25,0.49,0.97,1.97,3.89,7.67,15.46,30.32,57.06,62.17,61.88,63.11,115.11,117.1,117.17,119.54,119.15,118.7,129.62,123.01,126.72
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.061121,0.067416,0.14,0.27,0.52,1.08,2.14,4.3,8.71,31.45,56.2,60.98,61.03,64.06,95.15,98.52,98.07,99.09,100.65,100.34,100.36,101.15,103.79
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.058246,0.12,0.24,0.47,0.95,1.89,3.67,7.55,14.72,28.8,33.09,33.82,32.02,62.15,65.01,65.84,66.01,66.32,67.18,68.28,68.17,68.04,68.39
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.032668,0.065571,0.13,0.26,0.52,1.05,2.09,4.15,9.58,16.64,32.62,41.68,36.94,59.29,67.76,66.67,69.22,70.02,70.44,71.23,70.81,71.19,71.15
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.032907,0.066359,0.13,0.27,0.53,1.07,2.15,4.3,8.58,17.19,32.42,76.8,62.06,64.59,112.2,118.49,126.22,119.3,118.55,121.17,122.41,123.99,123.27
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.056866,0.12,0.25,0.49,0.96,1.96,3.93,7.97,15.97,30.87,54.78,60.09,59.77,62.3,94.38,96.65,97.55,98.44,99.25,100.34,103.9,103.06,102.58
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.059603,0.12,0.24,0.48,0.96,1.92,3.66,7.65,14.89,29.26,42.32,41.7,37.06,62.25,68.18,69.16,68.82,68.51,69.96,70.92,70.98,70.88,72.31
ib_read_bw,9000,2,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.032609,0.066543,0.13,0.27,0.53,1.06,2.12,4.24,8.46,16.85,32.31,32.22,36.52,63.44,65.46,64.87,66.27,65.61,66.74,67.49,68.05,68.15,67.75
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.033645,0.067479,0.13,0.27,0.53,1.07,2.15,4.31,8.61,17.18,34.61,68.78,133.32,164.76,167.23,168.71,166.26,169.5,169.21,167.41,167.46,165.15,147.19
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.05892,0.12,0.24,0.48,0.97,1.92,3.87,7.82,15.75,31.29,62.91,108.58,109.63,110.25,110.79,108.67,112.25,110.05,109.86,110.11,109.7,110.04,109.34
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.057409,0.12,0.24,0.46,0.94,1.9,3.73,7.57,14.99,30.12,46.19,44.98,61.62,68.35,69.66,69.76,71.01,72.05,72.7,73.24,74.02,73.22,72.54
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.033457,0.066977,0.13,0.27,0.54,1.08,2.16,4.3,8.62,17.26,34.39,44.9,62.72,66.72,69.04,69.3,70.99,72.56,72.62,73.15,73.09,73.31,73.85
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.063492,0.13,0.26,0.51,1.03,2.07,4.06,8.24,16.67,32.86,64.11,108.42,109.55,109.92,110.02,110.05,110.06,109.94,110.07,110.0,110.0,110.02,109.97
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.034253,0.069563,0.14,0.27,0.55,1.11,2.22,4.39,8.91,17.91,36.04,73.36,107.63,108.5,109.11,109.45,109.54,109.47,109.5,109.56,109.59,109.55,109.54
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.065099,0.13,0.26,0.53,1.06,2.09,4.24,8.44,17.1,33.7,51.2,49.95,74.89,92.1,99.68,98.95,99.74,101.48,102.07,103.17,102.25,104.06,104.58
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.059203,0.13,0.26,0.51,1.03,2.02,4.14,7.94,16.82,17.29,35.48,50.26,68.46,90.02,95.52,95.11,97.15,101.37,103.1,103.37,101.35,104.15,104.19
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.033302,0.066359,0.13,0.27,0.53,1.07,2.12,4.25,8.47,17.07,33.85,65.25,65.77,105.48,113.16,115.32,124.7,116.99,117.7,118.29,121.05,118.41,130.94
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.062176,0.13,0.25,0.5,1.01,1.97,4.06,8.17,16.46,32.51,63.56,65.19,65.25,88.94,93.01,96.81,106.9,97.64,99.56,99.55,98.84,99.77,100.02
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.033329,0.066667,0.13,0.27,0.61,1.07,2.14,4.28,8.49,16.7,33.06,48.6,60.63,63.39,64.59,66.45,66.09,67.27,68.53,68.15,68.95,68.95,68.67
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.03352,0.067479,0.13,0.27,0.54,1.08,2.17,4.29,8.6,17.23,33.88,39.83,55.16,64.86,70.18,66.2,66.91,69.51,69.09,69.37,69.85,72.17,74.08
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.032817,0.067102,0.13,0.27,0.53,1.06,2.12,4.26,8.48,17.04,34.04,65.3,66.9,109.34,110.49,112.49,113.43,115.42,117.44,118.99,120.42,118.48,118.03
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.060504,0.12,0.25,0.5,0.98,1.98,3.93,8.04,15.21,31.4,62.69,64.9,61.62,91.19,93.1,94.85,96.67,97.8,107.68,98.0,98.56,99.44,100.27
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.034123,0.06773,0.14,0.27,0.55,1.08,2.16,4.35,8.74,17.39,34.52,40.03,60.19,65.69,68.49,66.6,68.02,68.58,69.22,69.41,69.47,69.77,69.87
ib_read_bw,9000,4,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.059701,0.12,0.24,0.49,0.97,1.93,3.87,7.78,15.44,30.32,33.18,32.74,59.27,65.43,63.21,66.22,66.5,67.28,67.88,68.92,68.09,69.06,67.97
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.055814,0.12,0.23,0.47,0.94,1.88,3.74,7.48,14.94,16.7,34.94,70.69,138.33,165.49,166.85,169.54,167.35,167.26,167.04,169.49,165.73,146.42,146.34
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.060403,0.12,0.24,0.49,0.98,1.96,3.91,7.97,15.97,32.06,63.56,109.23,109.88,113.21,109.19,109.43,109.25,109.16,110.29,110.03,113.37,108.6,112.47
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.032403,0.065574,0.15,0.26,0.53,1.05,2.09,3.97,8.35,16.76,37.2,72.85,66.54,68.01,71.75,70.78,72.25,72.73,74.56,73.05,76.3,72.38,74.44
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.032967,0.12,0.24,0.48,0.96,1.95,3.87,7.76,15.55,17.45,34.61,42.06,67.76,67.3,69.52,70.75,70.46,72.46,72.96,73.21,76.43,72.26,72.3
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.035117,0.070727,0.14,0.28,0.56,1.13,2.25,4.53,9.12,18.12,36.25,74.7,109.8,110.0,110.04,109.41,109.93,110.06,110.04,109.93,110.03,109.95,110.06
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.034221,0.069164,0.27,0.28,1.02,2.05,4.06,8.53,17.23,18.12,37.12,76.09,108.11,109.11,109.33,109.48,109.55,109.54,109.58,109.6,109.55,109.58,109.57
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.060708,0.12,0.24,0.49,0.98,1.98,3.92,7.89,15.86,31.83,50.99,46.08,92.8,97.49,100.09,100.77,101.58,103.12,103.58,104.57,103.99,103.69,104.87
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.06175,0.13,0.26,0.52,1.03,2.08,4.11,8.32,16.88,17.72,36.43,83.78,88.14,97.52,98.68,100.16,101.64,103.1,103.44,104.54,103.77,104.98,104.75
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.033798,0.068053,0.14,0.27,0.54,1.09,2.17,4.36,8.62,17.07,39.3,76.24,114.84,108.26,110.22,112.06,115.32,116.82,117.98,118.13,118.68,119.05,127.92
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.03352,0.12,0.25,0.49,0.99,1.99,3.98,8.06,16.34,17.69,35.55,66.12,87.3,69.42,92.2,94.93,96.66,97.75,110.61,99.37,99.54,98.55,98.04
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.033866,0.067669,0.14,0.27,0.55,1.08,2.17,4.33,8.7,17.31,31.89,60.28,63.39,63.38,65.63,66.18,67.54,66.42,68.51,68.7,68.83,69.29,68.68
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.033119,0.066295,0.13,0.27,0.54,1.05,2.12,4.27,9.17,16.82,36.9,61.03,64.56,69.46,69.69,71.82,73.25,68.92,69.31,74.35,69.82,69.1,70.67
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.057878,0.12,0.24,0.47,0.93,1.88,3.75,7.49,14.91,29.49,58.61,65.42,103.41,109.31,111.77,113.6,115.28,117.05,118.39,118.48,118.2,120.33,127.81
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.048649,0.12,0.24,0.48,0.97,1.91,4.06,8.29,16.76,32.62,65.83,66.36,87.36,91.28,93.03,95.06,96.31,98.03,110.64,111.59,98.91,98.94,102.22
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.032907,0.066605,0.13,0.27,0.53,1.07,2.12,4.26,8.54,17.0,37.01,60.33,63.29,65.22,66.3,67.37,68.64,68.73,69.2,69.04,74.39,70.61,68.62
ib_read_bw,9000,8,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.032812,0.066728,0.13,0.27,0.53,1.07,2.12,4.23,8.41,19.38,33.54,59.27,62.64,62.27,65.56,67.14,68.68,67.5,69.05,68.47,68.25,69.26,68.51
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.033364,0.066977,0.13,0.27,0.54,1.06,2.13,4.25,8.75,17.6,35.04,71.03,139.11,166.89,166.95,167.3,167.69,167.37,167.67,153.53,147.31,146.92,147.3
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.034351,0.069032,0.14,0.27,0.55,1.1,2.21,4.39,8.8,17.64,35.51,71.72,111.12,111.88,112.16,108.84,108.68,110.71,110.62,111.2,110.63,109.09,108.93
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.033272,0.066605,0.13,0.27,0.53,1.06,2.13,4.23,8.52,16.88,38.52,66.66,70.38,71.17,74.12,75.57,76.16,76.34,76.5,76.47,75.89,76.34,76.46
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.032847,0.066482,0.13,0.27,0.54,1.06,2.13,4.27,8.54,16.93,38.8,68.27,66.48,72.05,74.34,75.48,75.75,76.39,76.23,76.39,76.33,76.52,76.45
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.034156,0.06963,0.16,0.28,0.55,1.12,2.21,4.46,8.83,17.79,35.72,73.36,109.71,109.92,110.06,110.06,110.06,109.85,109.98,109.96,109.99,110.06,110.05
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.034281,0.069364,0.14,0.28,1.05,2.14,4.23,8.44,16.97,18.27,37.01,76.96,108.34,109.15,109.34,109.49,109.53,109.57,109.55,109.5,109.51,109.48,109.51
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.034712,0.06963,0.14,0.28,0.56,2.08,3.97,8.35,14.07,18.29,42.62,88.19,94.1,94.61,95.97,101.83,103.54,104.4,103.47,104.67,104.89,104.75,104.57
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.040444,0.070727,0.14,0.28,0.55,1.3,2.59,4.48,8.97,18.05,41.8,87.77,96.37,97.72,99.81,100.72,103.05,104.53,104.87,104.57,104.85,104.78,104.94
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.032962,0.065934,0.25,0.49,0.99,1.98,3.96,7.88,13.78,31.56,62.37,107.63,121.66,124.8,121.59,128.81,131.71,132.28,119.62,131.89,129.33,125.48,125.61
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.056604,0.12,0.24,0.48,0.96,1.91,3.82,7.74,15.52,16.71,40.96,70.08,101.9,104.1,106.48,109.71,110.82,111.5,111.94,111.77,111.22,109.83,109.94
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.058252,0.12,0.24,0.47,0.95,1.86,3.77,7.5,15.06,29.92,32.06,62.85,65.02,65.42,67.16,68.15,65.24,69.05,68.88,69.09,69.27,69.25,69.28
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.033457,0.067989,0.14,0.48,0.97,1.94,3.88,7.76,8.71,17.5,40.2,64.67,66.18,69.74,71.52,71.84,73.68,74.07,74.09,74.21,74.19,74.52,74.35
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.033708,0.067925,0.14,0.27,0.54,1.09,2.17,4.31,8.6,17.27,39.34,78.6,111.79,109.76,125.57,116.34,120.35,118.93,132.49,132.9,130.39,125.09,125.49
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.033582,0.068053,0.13,0.27,0.55,1.08,2.16,4.32,8.61,17.15,37.52,76.48,108.74,104.2,106.39,112.37,110.82,111.43,111.84,112.1,111.54,110.0,110.13
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.054135,0.12,0.23,0.47,0.94,1.87,3.75,7.43,14.94,16.61,39.26,66.01,67.7,69.87,72.38,73.22,73.99,73.93,74.31,74.7,74.52,74.48,74.62
ib_read_bw,9000,16,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.061433,0.12,0.25,0.49,0.99,1.99,3.96,7.89,15.81,31.24,31.21,63.07,63.12,65.47,67.08,68.25,68.79,69.18,69.21,69.02,69.42,69.22,69.28
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,0,peak,0.033803,0.068966,0.14,0.32,0.63,1.26,2.42,4.32,8.67,17.34,34.74,70.08,140.03,164.02,167.14,168.01,168.5,167.81,155.63,147.92,147.98,147.95,147.99
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,1,peak,0.032462,0.066359,0.13,0.27,0.53,1.06,2.13,4.26,8.57,17.16,34.36,68.97,110.95,110.74,110.12,111.24,111.2,111.38,111.4,109.85,108.73,108.55,108.43
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,2,peak,0.056328,0.12,0.24,0.47,0.94,1.89,3.75,7.48,8.17,17.5,40.38,66.66,69.69,71.84,73.14,73.49,73.88,74.45,73.78,73.47,72.86,72.64,72.68
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,0,3,peak,0.033028,0.067353,0.14,0.27,0.54,1.08,2.15,4.31,8.6,17.15,39.34,67.15,69.22,70.88,73.32,73.9,73.95,73.85,73.93,73.27,72.74,72.52,72.71
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,0,peak,0.0625,0.13,0.27,0.53,0.57,1.13,2.27,4.57,9.07,21.07,42.37,74.77,109.31,109.71,109.81,109.85,110.07,109.86,110.01,109.98,110.01,110.03,110.03
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,1,peak,0.034221,0.070175,0.14,0.28,0.56,1.12,2.24,4.47,8.92,18.02,36.39,74.55,108.42,108.74,109.25,109.4,109.39,109.51,109.44,109.38,109.39,109.4,109.39
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,2,peak,0.033302,0.069032,0.14,0.27,0.55,1.11,2.2,4.41,8.87,19.08,38.32,83.78,91.64,96.0,98.45,100.03,100.4,100.35,100.42,101.12,100.34,100.63,100.6
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,1,3,peak,0.059692,0.12,0.25,0.5,1.0,2.01,4.02,8.04,16.03,32.68,67.27,91.93,93.62,96.41,96.87,97.62,101.34,97.94,100.76,101.23,100.64,100.48,100.88
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,0,peak,0.056426,0.12,0.24,0.47,0.94,1.88,3.73,7.48,8.16,17.52,40.24,68.58,112.99,115.7,122.34,125.43,127.76,129.23,128.54,126.61,124.11,123.89,123.8
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,1,peak,0.033327,0.078689,0.14,0.28,0.55,1.09,2.18,4.41,8.71,17.29,40.64,75.46,93.8,97.49,101.73,102.01,103.09,103.13,103.48,101.9,101.55,101.87,100.88
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,2,peak,0.032817,0.067925,0.14,0.27,0.62,1.08,2.17,4.94,8.61,19.38,39.47,62.69,61.01,66.12,67.56,68.5,68.91,69.04,68.87,68.66,68.65,68.44,68.5
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,2,3,peak,0.05625,0.12,0.23,0.47,0.94,1.89,3.76,7.53,14.96,29.87,59.08,65.07,66.36,68.43,70.57,71.25,71.58,71.14,71.46,70.63,70.87,70.65,71.12
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,0,peak,0.032,0.066055,0.13,0.28,0.55,1.1,2.19,4.38,8.79,17.45,39.85,81.2,113.69,122.26,121.64,124.72,127.31,129.37,127.71,126.37,123.94,123.81,123.49
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,1,peak,0.057325,0.12,0.24,0.48,0.97,1.93,3.87,7.67,8.89,17.76,41.28,78.52,93.62,98.27,100.89,102.36,103.61,103.31,103.16,101.87,100.96,101.19,101.06
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,2,peak,0.056515,0.12,0.24,0.48,0.96,1.93,3.83,7.67,8.59,17.26,39.94,64.45,66.96,68.68,70.43,71.15,71.77,71.5,71.42,70.86,70.42,70.34,70.87
ib_read_bw,9000,32,mocr4pcc02u31,mocr4pcc02u32,3,3,peak,0.056426,0.12,0.24,0.47,0.94,1.88,3.76,7.5,14.96,29.87,46.48,61.54,64.36,65.71,67.27,68.33,68.83,68.78,68.84,68.02,68.57,68.58,68.48
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,0,avg,0.031451,0.06483,0.13,0.26,0.52,1.02,2.06,4.07,8.31,16.04,31.99,65.68,111.06,129.73,147.0,155.54,161.96,159.65,162.45,162.47,162.07,162.1,162.1
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,1,avg,0.033619,0.067748,0.13,0.26,0.53,1.05,1.96,4.28,8.33,17.03,34.76,69.32,91.55,107.64,109.15,109.44,106.18,109.54,108.66,109.12,109.08,109.21,109.25
